,Unnamed: 0,video_id,author,comment,comment_stem,vectores_tfidf,sentiment
6619,6619,nYsBrbddKE0,UCCSU-_hMAh2TzTq7ZWxUh4w,"Yo estoy convencido de que todo este caos, que va en aumento, conduce a un punto: la supresion del sufragio universal. Hay gente a la que no le interesa que se siga votando.
Necesitan una excusa para sacar el ejercito a la calle y reprimir cualquier posibilidad de revertir el proceso. El siguiente paso es un gobierno, supuestamente provisional que solucionara los problemas con mano dura pero en realidad conduce al tercer paso: suprimir el derecho al voto y establecer un gobierno permanente. Esto esta sucediendo en lugares donde gobierna una ideologia concreta. 
En cuanto a los datos estais confundiendo a la gente. Si hablamos de robos puramente esas no son las ciudades top en USA, ni d elejos. Si hablamos de robos en tiendas, Miami no esta entra las 10 primeras. este tipo de situaciones se estan dando en estados democratas, por eso tenemos dos millones personas que se van venido de Nueva York y California a Florida en los dos ultimos años.",convencido cao aumento conduc punto supres sufragio univers gent interesa siga votando necesitan excusa sacar ejercito call reprimir cualquier posibilidad revertir proceso siguient paso gobierno supuestament provision solucionara problema mano dura realidad conduc tercer paso suprimir derecho voto establec gobierno permanent sucediendo lugar gobierna ideologia concreta cuanto dato estai confundiendo gent hablamo robo purament ciudad elejo hablamo robo tienda miami entra primera tipo situacion estan dando democrata millon persona venido nueva york california florida ultimo,[0. 0. 0. ... 0. 0. 0.],-1.0
6620,6620,nYsBrbddKE0,UCcgcfZRulirQsMEx99wWNug,"Estamos hartos de ver gente que NO QUIERE TRABAJAR. que viven de NUESTRO dinero que les regala el estado.
El bienestar y libertad que un día tuvimos está desapareciendo.
Irremediablemente Nos tenemos que preparar para lo peor...",harto gent quier trabajar viven dinero regala bienestar libertad desapareciendo irremediablement preparar peor,[0. 0. 0. ... 0. 0. 0.],-1.0
6621,6621,nYsBrbddKE0,UCNVTkVC6x06-V0OeiIpDlxA,Que bárbaro Mark! ❤,rbaro mark,[0. 0. 0. ... 0. 0. 0.],0.0
6622,6622,nYsBrbddKE0,UCHeR5EtVm8ZQI13QwDYURHw,Gracias Marc por tu valentía,gracia marc valent,[0. 0. 0. ... 0. 0. 0.],1.0
6623,6623,nYsBrbddKE0,UCM2WwJce8w48wOelxizWcmA,pues normal... estamos todos hasta los güevels,pue normal evel,[0. 0. 0. ... 0. 0. 0.],0.0
6624,6624,nYsBrbddKE0,UC1VKGKFd25pg9132CDPGgwQ,Eso es por la desigualdad e injusticia Neoliberal de m,desigualdad injusticia neoliber,[0. 0. 0. ... 0. 0. 0.],-1.0
6625,6625,nYsBrbddKE0,UCZtXACGXpypSs80tpKBzQTA,👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,,[0. 0. 0. ... 0. 0. 0.],
6626,6626,nYsBrbddKE0,UCiQj9fzNZ0bVg4t2GW3YScQ,"Varios de tus videos me recuerdan los libros de Alvin Toffler y este en especial me refiere a ""El shock del futuro"". Este escritor es de las décadas 60 y 70 del siglo XX.",vario video recuerdan libro alvin toffler especi refier shock futuro escritor cada siglo,[0. 0. 0. ... 0. 0. 0.],0.0
6627,6627,nYsBrbddKE0,UCXxD8CAQPiifAfII1-oxbug,"No importa que tengas datos en mano, si dices x cosa ya eres racista facha etc, a mi me pasa, ni siquiera hablo del color de piel o etnias y ya me dicen racista solo por decir que la migración debería ser inteligente como en Canadá que solo atrae talento de todo el mundo",importa dato mano dice cosa racista facha pasa siquiera hablo color piel etnia dicen racista solo decir migraci deber inteligent canad solo atra talento mundo,[0. 0. 0. ... 0. 0. 0.],0.0
6628,6628,nYsBrbddKE0,UCi2d3RHU1o31WUTS-_yHRMA,En mi país se roban hasta las tapas del contador de luz y del agua!  Y las vuelves a conseguir en los sitios donde las mismas ratas las llevan a cambio de vicio!🤔,roban tapa contador agua vuelv conseguir sitio misma rata llevan cambio vicio,[0. 0. 0. ... 0. 0. 0.],-1.0
6629,6629,nYsBrbddKE0,UCCgW5yv0l5M-iyguJXHsarQ,"No.
El tema es que se permita justamente para hacer cerrar y crear hambre y caos.
Reducir poblacion.
Está todo relacionado a esto.",tema permita justament hacer cerrar crear hambr cao reducir poblacion relacionado,[0. 0. 0. ... 0. 0. 0.],0.0
6630,6630,diWY-CIF_AA,UCoXNQJJwHrlZLpPmFK0SDmw,Cómo me gusta y cómo me duele esta canción 🌹♥️,gusta duel canci,[0. 0. 0. ... 0. 0. 0.],0.0
6631,6631,diWY-CIF_AA,UCOWP_hxkjtkkyZ0Ej9zJGpg,No m cortes el rollo...😂😂😂❤❤,cort rollo,[0. 0. 0. ... 0. 0. 0.],0.0
6632,6632,diWY-CIF_AA,UCHqyPlHEMn05xsc7CGgHw3Q,❤,,[0. 0. 0. ... 0. 0. 0.],
6633,6633,diWY-CIF_AA,UCk_EC_ljpv7O5kicuUZCD9A,Soy terca por eso no me callo,terca callo,[0. 0. 0. ... 0. 0. 0.],-1.0
6634,6634,diWY-CIF_AA,UCP8c7SiM1MCCzoHDBjk89sA,WOW que increíble letra. ❤ Eres grande India Martínez.,incr letra grand india mart,[0. 0. 0. ... 0. 0. 0.],0.0
6635,6635,diWY-CIF_AA,UCKulkHkvBnZntRA9YBbPErw,Increíble canción,incr canci,[0. 0. 0. ... 0. 0. 0.],0.0
6636,6636,diWY-CIF_AA,UC8Hz6sCt6K5ecPjH2eoubQQ,"Cuanto más libre más perra...que hermosura!!! 
Una belleza esta canción!!! La letra es excelente y en voz de India es suprema!!! ❤",cuanto libr perra hermosura belleza canci letra excelent india suprema,[0. 0. 0. ... 0. 0. 0.],1.0
6637,6637,diWY-CIF_AA,UC6jlvlCNYX513HfMTG9PzdQ,"que potencia maravillosa  de video , musica y letra !!!!!  ..............es como la Luz .............lo traspasa todo !",potencia maravillosa video musica letra traspasa,[0. 0. 0. ... 0. 0. 0.],1.0
6638,6638,diWY-CIF_AA,UCLosRQm4rQHo36EMxkaFoRQ,Msmsvita..❤😊❤😮❤🎉❤..,msmsvita,[0. 0. 0. ... 0. 0. 0.],0.0
6639,6639,diWY-CIF_AA,UC-1Bs_q0yv5G__Ac-Nw0KuA,Dedicado a todas las mujeres vejadas por sus progenitores y q aún así han sabido salir adelante y amar con su corazón dulce aún roto,dedicado toda mujer vejada progenitor sabido salir adelant amar coraz dulc roto,[0. 0. 0. ... 0. 0. 0.],0.0
6640,6640,diWY-CIF_AA,UCpCJxglgpmjV9T4NYPj-NEg,Una maravilla ❤❤❤❤,maravilla,[0. 0. 0. ... 0. 0. 0.],0.0
6641,6641,diWY-CIF_AA,UChayQ6O7btPfmRbrdICvmCA,❤,,[0. 0. 0. ... 0. 0. 0.],
6642,6642,diWY-CIF_AA,UC10QGS6Fj3MbkvsEpI9gS0g,"Preciosa, hermosa canción con un mensaje genuino, real y gran interpretación... Lo máximo...",preciosa hermosa canci mensaj genuino real gran interpretaci ximo,[0. 0. 0. ... 0. 0. 0.],1.0
6643,6643,diWY-CIF_AA,UCD1xle6oAGAwCz1YfrXvOYA,"Me emociona esta canción, se la dedico a todas las mujeres del mundo, y sobre todo a aquellas que viven en países en las que las mujeres aún son invivibles, somos más fuertes de lo que creemos ❤❤❤",emociona canci dedico toda mujer mundo aquella viven mujer inviv fuert creemo,[0. 0. 0. ... 0. 0. 0.],1.0
6644,6644,diWY-CIF_AA,UCeeR6OpHQ1rQRA2CBYp-JkQ,preciosa canción,preciosa canci,[0. 0. 0. ... 0. 0. 0.],1.0
6645,6645,diWY-CIF_AA,UClUsK296oyYmNg5-sp1HZew,❤❤bravo❤❤,bravo,[0. 0. 0. ... 0. 0. 0.],0.0
6646,6646,diWY-CIF_AA,UC88HvWKF8LTjnQ2IwDYqKSA,❤👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽💖💖💖💪🏽,,[0. 0. 0. ... 0. 0. 0.],
6647,6647,diWY-CIF_AA,UC9e0udlkFjopoVZTjwt9_2g,Muy bonita ♀️💜,bonita,[0. 0. 0. ... 0. 0. 0.],0.0
6648,6648,diWY-CIF_AA,UCN9ztIvcCcZ2KHUb0BrY1XQ,Los pelos de punta que triste canción para esas mujeres que hayan pasado x eso un abrazo desde mi ❤ para todas valientes,pelo punta trist canci mujer pasado abrazo toda valient,[0. 0. 0. ... 0. 0. 0.],-1.0
6649,6649,diWY-CIF_AA,UClqZQvQzrhDfYBTnoqB6vQw,Arriba mujeres incluida India Martinez😊😊❤❤,arriba mujer incluida india martinez,[0. 0. 0. ... 0. 0. 0.],1.0
6650,6650,X6my8lGA-hE,UCnLiZJEw9IbsuAdNkRbWFzw,puede llevar dibujos? en otra columna?,pued llevar dibujo columna,[0. 0. 0. ... 0. 0. 0.],0.0
6651,6651,X6my8lGA-hE,UCSh9kBPvqaXj-tVBIfUni2g,Like si estás en secundaria como yo y se te fue como aserlo,like secundaria aserlo,[0. 0. 0. ... 0. 0. 0.],0.0
6652,6652,X6my8lGA-hE,UCRRvnAiI1GvTgAHkShWtcUg,A todos,,[0. 0. 0. ... 0. 0. 0.],
6653,6653,X6my8lGA-hE,UCRRvnAiI1GvTgAHkShWtcUg,Cala boca,cala boca,[0. 0. 0. ... 0. 0. 0.],0.0
6654,6654,X6my8lGA-hE,UCYMMMBbvitk5T8UEBjkfXWQ,jaja,jaja,[0. 0. 0. ... 0. 0. 0.],0.0
6655,6655,X6my8lGA-hE,UCYVvNu2l3SY31w0GceTaqNw,"Gracias, era una tortura hacer algo que no sabía hacer xd",gracia tortura hacer hacer,[0. 0. 0. ... 0. 0. 0.],-1.0
6656,6656,X6my8lGA-hE,UC9OxcttFmlJg1uqllfCPGxg,Muchas Gracias profe me salvo de una tarea que tengo que aser para mañana saludos desde Argentina🇦🇷,mucha gracia profe salvo tarea aser saludo argentina,[0. 0. 0. ... 0. 0. 0.],1.0
6657,6657,X6my8lGA-hE,UCUnFh3rubSuLwcsKVsgPzXg,muchas  gracas,mucha graca,[0. 0. 0. ... 0. 0. 0.],0.0
6658,6658,X6my8lGA-hE,UCaa_-fkFLF5B39NRBQJgCfg,Xnkwkosmnlznkndx lkwkdv😂❤😂,xnkwkosmnlznkndx lkwkdv,[0. 0. 0. ... 0. 0. 0.],0.0
6659,6659,X6my8lGA-hE,UCyEdwbOtyLEaRAAl71PtaoA,si no veia el video no pasaba el examen de hoy :v,veia video pasaba examen,[0. 0. 0. ... 0. 0. 0.],0.0
6660,6660,X6my8lGA-hE,UCG2Ocq6CG1S7t_GDskDsB8g,gracias,gracia,[0. 0. 0. ... 0. 0. 0.],0.0
6661,6661,X6my8lGA-hE,UChA8xNWsARi8znFOyOSKN7g,muy agradecido : ),agradecido,[0. 0. 0. ... 0. 0. 0.],0.0
6662,6662,X6my8lGA-hE,UCVZxoFk8zqnQwP24lkInxnQ,soy gay,,[0. 0. 0. ... 0. 0. 0.],
6663,6663,X6my8lGA-hE,UC5Ov_6pqF_goGb0f-wv3cMg,Muchas gracias profe si fuera mujer asta un beso le daba me salvó la vida,mucha gracia profe mujer asta beso daba salv vida,[0. 0. 0. ... 0. 0. 0.],1.0
6664,6664,X6my8lGA-hE,UC3dRieGMiT3VG9ORwteNC1g,"El video está muy bien explicado pero te hago corrección, en realidad se dice hábitat y no hábitad, tal vez fue un error de tipeo. Gracias por tu colaboración",video bien explicado hago correcci realidad dice bitat bitad error tipeo gracia colaboraci,[0. 0. 0. ... 0. 0. 0.],0.0
6665,6665,X6my8lGA-hE,UCqdDL2X2nPgEI9xhgODWW1w,Muchas gracias no tenia idea de como aser lo. Gracias ♡,mucha gracia tenia idea aser gracia,[0. 0. 0. ... 0. 0. 0.],0.0
6666,6666,X6my8lGA-hE,UCywbSpyZcQfCF0cjzKsoInw,Se escribe Habitat,escrib habitat,[0. 0. 0. ... 0. 0. 0.],0.0
6667,6667,X6my8lGA-hE,UCIq-577TdWPzkqHVMxG8nvA,es lo mismo que un cuadro analítico?,mismo cuadro anal tico,[0. 0. 0. ... 0. 0. 0.],0.0
6668,6668,X6my8lGA-hE,UCyi08ULqkhYdBOTWw8NRe9g,Yo no sabia tanto de eso por eso busque y encontré tu video que me ayudó muchísimo,sabia busqu encontr video ayud much simo,[0. 0. 0. ... 0. 0. 0.],0.0
6669,6669,X6my8lGA-hE,UCyi08ULqkhYdBOTWw8NRe9g,Me ayudastes gracias,ayudast gracia,[0. 0. 0. ... 0. 0. 0.],0.0
6670,6670,kng2chHBEsA,UCUoJbzMtkVa7_wnqzy53wng,"Esto acabara cuando la gente dejen de ver esa cadena, asi que no se quejen si les siguen tomando el pelo.",acabara gent dejen cadena quejen siguen tomando pelo,[0. 0. 0. ... 0. 0. 0.],-1.0
6671,6671,kng2chHBEsA,UC-CHcYA24uk1V_2MfGt5gSA,Sabemos lo q tenemos q hacer cambiar de cadena en este programa ya lo hicimos una vez,sabemo hacer cambiar cadena programa hicimo,[0. 0. 0. ... 0. 0. 0.],0.0
6672,6672,kng2chHBEsA,UCKV9zAn7cBp4VyCZYk_9wew,"Pues  a la primera que diga la doña algo, no verlo. Fuera del programa ella y bajada de audiencia",pue primera diga verlo programa bajada audiencia,[0. 0. 0. ... 0. 0. 0.],0.0
6673,6673,kng2chHBEsA,UCfdpHjmEgN_E0xebAFlbJ-w,Pues 💩🤦yo no lo vere.,pue vere,[0. 0. 0. ... 0. 0. 0.],0.0
6674,6674,kng2chHBEsA,UCJK4aaXxYs3a257UcjCuxMA,Que poca vergüenza,poca verg enza,[0. 0. 0. ... 0. 0. 0.],-1.0
6675,6675,kng2chHBEsA,UCXwXx0QQtH_EbD7TDtQw5KQ,Pues tengo ganas que las querellas se confirmen y la justicia les haga pagar,pue gana querella confirmen justicia haga pagar,[0. 0. 0. ... 0. 0. 0.],0.0
6676,6676,kng2chHBEsA,UC0mTq-MCo9f50UzWtfz7R5g,Nooooo ver nada donde salga esa arpía y sus palmeras puff,nooooo salga palmera puff,[0. 0. 0. ... 0. 0. 0.],-1.0
6677,6677,kng2chHBEsA,UCIFIXbYfxIYFOuUPLZb7cMQ,"Gracias por informarnos Juanjus. Se juntan todos 😂😂😂 porque será? Asco me Dan, pues con no verlos y punto❤❤",gracia informarno juanju juntan asco pue verlo punto,[0. 0. 0. ... 0. 0. 0.],-1.0
6678,6678,kng2chHBEsA,UC2o80H49ohNO7oLCtgiyLRw,"Con no ver ese programa, tenemos bastante.",programa bastant,[0. 0. 0. ... 0. 0. 0.],-1.0
6679,6679,kng2chHBEsA,UCs-iNmPS3zYQckQJsyhXj_w,"Yo me niego a ver TVE, si entra esta gentuza..  Con telecinco perdieron.",niego entra gentuza telecinco perdieron,[0. 0. 0. ... 0. 0. 0.],-1.0
6680,6680,kng2chHBEsA,UCMH0x6Uqn7dUv8XU6ttgNwQ,"Pero si no sabe hacer la o con un canuto ,ya está bien de pagar con dinero de los impuestos de los españoles que nos tienen acribillados ,a tantos parásitos sin oficio ni beneficio cada vez que leo cosas semejantes me da una mala leche que no pudo seguir leyendo 😢😢😢😢",sabe hacer canuto bien pagar dinero impuesto espa ole acribillado tanto sito oficio beneficio cada cosa semejant mala lech pudo seguir leyendo,[0. 0. 0. ... 0. 0. 0.],-1.0
6681,6681,kng2chHBEsA,UCzskukCADLesJajspWjGXTQ,Es una vergüenza a ver si algún político lo expone en el senado o en las cortes para parar este acoso que el gobierno esta realizando a un ciudadano español esto es TERRORISMO DE ESTADO,verg enza tico expon senado cort parar acoso gobierno realizando ciudadano espa terrorismo,[0. 0. 0. ... 0. 0. 0.],-1.0
6682,6682,kng2chHBEsA,UC83c7ZYin5RAQZgg5KCzwYg,Parece ke se sigue. Ignorando loke en su día dictaminar o en un  jugado entonces me pregunto kien sigue a apoyando esta falacia  o ke beneficio se saca al apoyarla.,parec sigu ignorando loke dictaminar jugado entonc pregunto kien sigu apoyando falacia beneficio saca apoyarla,[0. 0. 0. ... 0. 0. 0.],-1.0
6683,6683,kng2chHBEsA,UCneYA-qLKWmXiZ_q6bIURAQ,"Yo no lo veré !! Vaya ejemplar ver esta mujer ,que los jueces la condenaron por no dar de comer a su hijo !!   Me da repelux  el verla 😢",vaya ejemplar mujer juec condenaron comer hijo repelux verla,[0. 0. 0. ... 0. 0. 0.],-1.0
6684,6684,kng2chHBEsA,UCrrdmzEaIodjJRaWHx8CD0w,"Ella que siga,me alegro por Antonio David,y no se va a quedar quieto,está al final la va a caer una buena",siga alegro antonio david quedar quieto final caer buena,[0. 0. 0. ... 0. 0. 0.],1.0
6685,6685,kng2chHBEsA,UCu_AFVCLX3VGgDg8pR9TGJA,Buenas tardes Juanjo,buena tard juanjo,[0. 0. 0. ... 0. 0. 0.],1.0
6686,6686,kng2chHBEsA,UCzjgwnaZh2NEa-Uc-GbJUXA,Que pesadilla de querulabre 🤮🤮🤮🤮,pesadilla querulabr,[0. 0. 0. ... 0. 0. 0.],0.0
6687,6687,kng2chHBEsA,UCIDSJOlR-HcSJJqFcFvp1FA,"Pues hacer lo mismo q hemos hecho con t5 no ver tve aunque ka paguemos todos ,si empiezan a bajar las audiencias q vean q no sólo es a t5",pue hacer mismo hecho aunqu paguemo empiezan bajar audiencia vean,[0. 0. 0. ... 0. 0. 0.],0.0
6688,6688,kng2chHBEsA,UCtxsWNGjqj9hI41GC9780Hw,Y yo no veré ningún programa donde estén estos personajes  sea en la cadena que sea,ning programa personaj cadena,[0. 0. 0. ... 0. 0. 0.],0.0
6689,6689,kng2chHBEsA,UCtxsWNGjqj9hI41GC9780Hw,Pues que se puede decir a esto de este personaje  de la Rociito  que no tiene vergüenza alguna mientras no aya quien la pare ella seguirá con el mismo cuento  es una mal criada,pue pued decir personaj rociito verg enza alguna mientra pare seguir mismo cuento criada,[0. 0. 0. ... 0. 0. 0.],-1.0
6690,6690,zMQDbYASmzE,UC02wDisK_qlTU0apaP_bGpw,Like si mañana tienes examen,like examen,[0. 0. 0. ... 0. 0. 0.],0.0
6691,6691,zMQDbYASmzE,UCZZz9uBrpj8Z-rpZ91oRQig,Gracias,gracia,[0. 0. 0. ... 0. 0. 0.],0.0
6692,6692,zMQDbYASmzE,UCvf1dgIiZOyl3aIkBCF8rIg,y cuando lo harás haroo,haroo,[0. 0. 0. ... 0. 0. 0.],0.0
6693,6693,zMQDbYASmzE,UCUG7DkuWS9JgWEAgP_3g6Yw,gracias ^^,gracia,[0. 0. 0. ... 0. 0. 0.],0.0
6694,6694,zMQDbYASmzE,UCqU6yYZ4KkITh4udieeMtUA,"Sea para unos un héroe y para otros no, la verdad que la historia tanto fantástica como histórica es LA HOSTIA!!",verdad historia fant stica hist rica hostia,[0. 0. 0. ... 0. 0. 0.],0.0
6695,6695,zMQDbYASmzE,UC9IeKH-4x2zBPQ3XLUAT2qg,Me estoy enterando el significado de mi apellido🌍✨️,enterando significado apellido,[0. 0. 0. ... 0. 0. 0.],0.0
6696,6696,zMQDbYASmzE,UCSFZT3shXoIju5IZXLgBN8A,Podrías hacer uno de de hesiodo la teogon8 te lo agradecería muchisimo🎉🎉🎉😊,podr hacer hesiodo teogon agradec muchisimo,[0. 0. 0. ... 0. 0. 0.],0.0
6697,6697,zMQDbYASmzE,UC5AUw9tI-oonn0IW7QRbAUA,"Muchas gracias, mañana tengo prueba de esto, ni siquiera e abierto el libro😂",mucha gracia prueba siquiera abierto libro,[0. 0. 0. ... 0. 0. 0.],-1.0
6698,6698,zMQDbYASmzE,UCRsdB85B9yXO9meoP8SpTMA,alguien más está aquí porque su profe les ha mandado ver el video?,alguien profe mandado video,[0. 0. 0. ... 0. 0. 0.],0.0
6699,6699,zMQDbYASmzE,UCh2njWiENWZrCD27_iaHzYw,"Responderme quien dice esto?


Soy descendiente del cid campeador",responderm dice descendient campeador,[0. 0. 0. ... 0. 0. 0.],0.0
6700,6700,zMQDbYASmzE,UC0puG7vQWMh0YWaakdDgXsw,Que palpatin que anakin este era el verdadero cid,palpatin anakin verdadero,[0. 0. 0. ... 0. 0. 0.],0.0
6701,6701,zMQDbYASmzE,UC08rlgy3t7mPRXOCs6i0Ryw,"necesito un resumen, quien me lo da ?",necesito resumen,[0. 0. 0. ... 0. 0. 0.],0.0
6702,6702,zMQDbYASmzE,UCcjP6yjlKrxRsNlMdjIrOBQ,"¿Por qué hago que mis personajes tengan Hobbies que yo no tengo?

Ser escritor novato es una maravilla.",hago personaj hobbi escritor novato maravilla,[0. 0. 0. ... 0. 0. 0.],0.0
6703,6703,zMQDbYASmzE,UCu84Ieb5Lz6FC2-bCm3ITEA,Quien más está aquí para estudiar para la prueba,estudiar prueba,[0. 0. 0. ... 0. 0. 0.],0.0
6704,6704,zMQDbYASmzE,UCE0u9BCxI6chjj5nNH5MpuA,"Falta una parte muy importante, El Cid Campeador ganaba las batallas aún después de muerto.",falta part important campeador ganaba batalla despu muerto,[0. 0. 0. ... 0. 0. 0.],0.0
6705,6705,zMQDbYASmzE,UCUjNS2hHG6dxZVUikllTrKA,Pero quien era le mudo?,mudo,[0. 0. 0. ... 0. 0. 0.],0.0
6706,6706,zMQDbYASmzE,UCr2yso0OLDlscst4J-4P6Ew,Bueno este video está genial pero en mi libro decía que al final el cid moría 🤔,bueno video genial libro final,[0. 0. 0. ... 0. 0. 0.],1.0
6707,6707,zMQDbYASmzE,UC0ZrNE5zJjnojFhupSKLW7Q,Me salvó :v,salv,[0. 0. 0. ... 0. 0. 0.],0.0
6708,6708,zMQDbYASmzE,UCRnNPgIzwLsNq2Aah3NjcNA,"Que es un Cid? Y por qué dicen ""mio""antesde cid?  No le veo sentido",dicen antesd,[0. 0. 0. ... 0. 0. 0.],0.0
6709,6709,zMQDbYASmzE,UCRnNPgIzwLsNq2Aah3NjcNA,"Que es un Cid? Y por qué dicen ""mio""antesde cid?  No le veo sentido",dicen antesd,[0. 0. 0. ... 0. 0. 0.],0.0
