,Unnamed: 0,video_id,author,comment,comment_stem,vectores_tfidf,sentiment
6482,6482,EVYFMtNGx2w,UC3MrT6cODchHSnRr-WOeeww,"por lo tanto MILEI es otroa forma mas de IMPONER LA DOCTRINA MONROE=
- ponen a dirigente spolticios que arruine al pais= Videla, Al fonsin, Menen Macri...
- cuando e l pais esta arruinado ponen aun polpulista ocmo MILEI qu epara sacarlso d el acrisis se vend al LOBBY SIONISTA-EEUU-DOCTIENA MONROE
-venderán tierras a EEU que llenaran de judios y crearn un nuevo estadoe de israel
-que hablara yiddish y explotara lso recurso sde Argentina
NUEVO EJE DEL MAL= AUSTRALIA+CONO SUR+MALVINAS 
DOCTRINA MONROE
ES LA DISPUTA POR HISPANOAERICA Y VAN CON TODO ESTOS  KAVRºNES",milei otroa forma impon doctrina monro ponen dirigent spolticio arruin pai videla fonsin menen macri pai arruinado ponen polpulista ocmo milei epara sacarlso acrisi vend lobbi sionista eeuu doctiena monro vender tierra llenaran judio crearn nuevo estado israel hablara yiddish explotara recurso argentina nuevo australia cono malvina doctrina monro disputa hispanoaerica kavr,[0. 0. 0. ... 0. 0. 0.],-1.0
6483,6483,EVYFMtNGx2w,UCfEE3arrf92Etu8p2Jl1WSQ,La doctrinas a Monroe no es sino el primer paso hacia el NOM que EEUU y sus corporaciones como Blackrock tiene como objetivo  para el mundo entero. El éxito derivado de la doctrina durante dos aiglos viene a avalar ese intento.,doctrina monro sino primer paso hacia eeuu corporacion blackrock objetivo mundo entero xito derivado doctrina aiglo vien avalar intento,[0. 0. 0. ... 0. 0. 0.],0.0
6484,6484,EVYFMtNGx2w,UCgbX3AYov9_P9u-De5M6EvQ,👏👏👏👏,,[0. 0. 0. ... 0. 0. 0.],
6485,6485,EVYFMtNGx2w,UCkir0yYZlGCPOfB1n9s1IRw,Monroe também foi o fundador da Libéria,monro tamb fundador,[0. 0. 0. ... 0. 0. 0.],0.0
6486,6486,EVYFMtNGx2w,UCORm4Ak_bE4748hBAb7e1wQ,"Santiago es uno de los referentes del gran profesor qué tuvu,siempre da un gran placer escucharte.",santiago referent gran profesor tuvu siempr gran placer escuchart,[0. 0. 0. ... 0. 0. 0.],1.0
6487,6487,mxVm69P_xAM,UCaJRgSFrtx7C0zGgojyBs5Q,Pues lo contastes chevere pero si estuvo aburrida la historia .. jajajjaja,pue contast chever aburrida historia jajajjaja,[0. 0. 0. ... 0. 0. 0.],0.0
6488,6488,mxVm69P_xAM,UCIRurOm3njc9xLuf8bEiyBw,"Di like porque eres ameno,pero la historia de ese fulano esta de hueva",like ameno historia fulano hueva,[0. 0. 0. ... 0. 0. 0.],-1.0
6489,6489,mxVm69P_xAM,UCrzPGPhpEoTbaMwSF1pccCQ,A mi tampoco me gusta leer pero si tú lo lees por mi encantada tienes estilo😂😂😂,tampoco gusta leer lee encantada estilo,[0. 0. 0. ... 0. 0. 0.],0.0
6490,6490,mxVm69P_xAM,UCVtto6_fM97t-t-vlvjh__w,"Gracias por leer esa ""biografía"" por mi....disfruté como la narras",gracia leer biograf disfrut narra,[0. 0. 0. ... 0. 0. 0.],1.0
6491,6491,mxVm69P_xAM,UCFVfBi2CxDLkk0OzygmCwtA,"Voy por la mitad del vídeo pero todo esto ya lo sabía de la prensa rosa, menos mal no compré el libro, que tortura china mi Alex",mitad prensa rosa meno compr libro tortura china alex,[0. 0. 0. ... 0. 0. 0.],-1.0
6492,6492,mxVm69P_xAM,UCtQO3AN1wjS-InLoUI0Am2A,Suits si es una seria súper conocidaaaaaaa 🙃,suit seria conocidaaaaaaa,[0. 0. 0. ... 0. 0. 0.],0.0
6493,6493,mxVm69P_xAM,UC6lcyLSe83cySJiaewoOrzw,Realmente tu relato súper divertido. 😂,realment relato divertido,[0. 0. 0. ... 0. 0. 0.],0.0
6494,6494,mxVm69P_xAM,UCylnACE-v9PQIZz4puam08w,"Ahhhh, gracias por hacernos todo tan ameno",ahhhh gracia hacerno ameno,[0. 0. 0. ... 0. 0. 0.],1.0
6495,6495,mxVm69P_xAM,UCylnACE-v9PQIZz4puam08w,"Megan es mucha Megan. Ojalá su matrimonio dure siempre, porque si no deja a Harry con el trasero al aire.",megan mucha megan ojal matrimonio dure siempr deja harri trasero air,[0. 0. 0. ... 0. 0. 0.],1.0
6496,6496,mxVm69P_xAM,UCVI3kZKpJgVOkf3UMguLFKg,"Sinceramente no tenía el más mínimo interés de saber sobre este libro ya que las mentiras y exageración no va conmigo... PERO NARRAS TAN BIEN QUE ME HAS HECHO EL DÍA, SALUDOS DESDE ECUADOR 🇪🇨",sincerament nimo inter saber libro mentira exageraci conmigo narra bien hecho saludo ecuador,[0. 0. 0. ... 0. 0. 0.],0.0
6497,6497,mxVm69P_xAM,UCZGnbftIMkEKfSFrriTprnA,"Si hubiese tenido un profe de historia q lo contará como tú, hoy tendría un máster y un doctorado 😂😂😂😂😂😂😂",profe historia contar tendr ster doctorado,[0. 0. 0. ... 0. 0. 0.],0.0
6498,6498,mxVm69P_xAM,UC8arLwuDUCi1Vbx28Z1dEEA,"Muy interesante el tema, pero hablas como si tuvieras una ametralladora en la lengua. Si modularas bien las palabras, se entendería mejor.",interesant tema habla ametralladora lengua modulara bien palabra entend mejor,[0. 0. 0. ... 0. 0. 0.],1.0
6499,6499,mxVm69P_xAM,UCyQt9cD8VpyYSagXWTo0aRA,Y para que leer el libro de un menso ???,leer libro menso,[0. 0. 0. ... 0. 0. 0.],-1.0
6500,6500,mxVm69P_xAM,UCxzIuszLSwRAVLo9G4Eo73g,"La verdad es que no te conocia, pero me terminé The Crown y me ha dado por ver cosas de su historia y me he divertido mucho con tu resúmen, me quedaré por aqui a ver tus otros videos 😊",verdad conocia termin crown dado cosa historia divertido quedar aqui video,[0. 0. 0. ... 0. 0. 0.],0.0
6501,6501,mxVm69P_xAM,UCT1VwZ_lI_OY5w2RD2yTfRg,"Claro es que él ha contado el libro la AUTOBIOGRAFÍA 📖📕


Pensé que sería sobre lo que te  aportó la autobiografía, contada desde la casa real 🤴🏻 o si empatizaste  o no por el hecho de pasar una perdida que fue la de su pérdida de su madre. 

No sacas ninguna conclusión 😅 bueno he visto el final del vídeo pero pensé que ibas a decir lo que te había parecido a ti no lo que ponía el libro, si habías empatizado o no con la autobiografía, que reflexión 💭 sacas sobre la vida de los ricos y la familia La Casa de Windsor 👑🤴🏻🔱🫅

Acto : de conclusión para mí este libro 📕 YO EMPATICE. La empatía se puede definir como la capacidad de entender las emociones de otra persona y hacerlo evidente, ya sea de forma verbal o no verbal. El dolor es algo muy subjetivo, por lo que es necesario entender que cada uno lo sentimos de forma diferente.


Por qué sentir es de HUMANOS Y EXPRESARLO TAMBIÉN ME GUSTA LAS HISTORIAS REALES Y ESTA LO ES. 


Inlove con la casa real 👸 Amo todo lo relacionado con la casa real.

😎🤴🏻",claro contado libro autobiograf pen aport autobiograf contada casa real empatizast hecho pasar perdida rdida madr saca ninguna conclusi bueno visto final pen iba decir parecido libro empatizado autobiograf reflexi saca vida rico familia casa windsor acto conclusi libro empatic empat pued definir capacidad entend emocion persona hacerlo evident forma verbal verbal dolor subjetivo necesario entend cada sentimo forma diferent sentir humano expresarlo tambi gusta historia real inlov casa real relacionado casa real,[0. 0. 0. ... 0. 0. 0.],0.0
6502,6502,mxVm69P_xAM,UCDcFCNDTIZPIHI1GHZJ7vbQ,"Haber cariño que la primera pregunta sobre el vestido, yo lo veo blanco con dorado 😁 y que me hasta desayunar, como soy Mexicana te diré que Chilaquiles, platillo muy rico y típico para desayuno. 
Saludos!",haber cari primera pregunta vestido blanco dorado desayunar mexicana chilaquil platillo rico pico desayuno saludo,[0. 0. 0. ... 0. 0. 0.],0.0
6503,6503,mxVm69P_xAM,UCig2Wq0RCXKvcOqwher9Tag,"Gracias por el toque divertido que le pusiste a la narracion, de otra manera hubiese sido muy aburrido,,, me, diverti mucho, 😂😂😂😂😂",gracia toqu divertido pusist narracion manera sido aburrido diverti,[0. 0. 0. ... 0. 0. 0.],-1.0
6504,6504,mxVm69P_xAM,UChSKBzFLwWWL6L1KyqGGP8A,Para ustedes es muy fácil criticar y opinar de una vida que desconocen en su totalidad…😂 y todo lo que ellos cuentan es real y lo vivieron.. HARY ES HERMOSO Y MEGAN PRECIOSA  LOS NIÑOS QUE TIENEN SON UNOS ANGELITOS LINDOS…. YA DEJEN DE CRITICAR POR FAVOR 😢😢😢😢😢,usted criticar opinar vida desconocen totalidad cuentan real vivieron hari hermoso megan preciosa angelito lindo dejen criticar favor,[0. 0. 0. ... 0. 0. 0.],-1.0
6505,6505,mxVm69P_xAM,UCTwcGV25105AuS0c0Vaw2iw,"Este joven tiene diarrea verbal, si no hablara tan rápido lo seguiría escuchando",joven diarrea verbal hablara pido seguir escuchando,[0. 0. 0. ... 0. 0. 0.],0.0
6506,6506,mxVm69P_xAM,UC8fZMt9n7pnxbMNub2f6zug,Jajajajaa q manera de contar la historia😮,jajajajaa manera contar historia,[0. 0. 0. ... 0. 0. 0.],0.0
6507,6507,_z3CBwKdahg,UCrJRTSSrbv2G7mA8FEvRYqA,"🔴GRUPO: https://whatsapp.com/channel/0029VaCp7vG23n3WhCjKgZ1u
https://whatsapp.com/channel/0029VaCp7vG23n3WhCjKgZ1u

🔴BIZUM: 604 268 494 - 
Conviértete en miembro de este canal si te apetece 👇
https://www.youtube.com/channel/UCrJRTSSrbv2G7mA8FEvRYqA/join

🔴SUSCRIBIROS GRATIS A MI CANAL SECUNDARIO GRACIAS!! :👇 https://youtube.com/channel/UCdaH3qxiHa3iz--4_I1BNgw

MI TWITTER: https://twitter.com/HablandoClaro85

MI INSTAGRAM: https://www.instagram.com/hablandoclaro000/?hl=es",grupo http whatsapp channel vacp whcjkgz http whatsapp channel vacp whcjkgz bizum convi rtete miembro canal apetec http youtub channel ucrjrtssrbv fevryqa join suscribiro grati canal secundario gracia http youtub channel ucdah qxiha bngw twitter http twitter hablandoclaro instagram http instagram hablandoclaro,[0. 0. 0. ... 0. 0. 0.],0.0
6508,6508,_z3CBwKdahg,UCHKANXuve9i5GNzDRJ1sX1A,Chorradas,chorrada,[0. 0. 0. ... 0. 0. 0.],-1.0
6509,6509,_z3CBwKdahg,UCg8hCdPyaEqW-fo0oBjzcUg,"Quien es la mamarrachada consorte para vetar a la familia del Rey Juan Carlos,el que este libre de pecado que tire la primera piedra",mamarrachada consort vetar familia juan carlo libr pecado tire primera piedra,[0. 0. 0. ... 0. 0. 0.],-1.0
6510,6510,_z3CBwKdahg,UCXkE9w_wzuTfsmk6-5Kt5ww,Las debe pasar en zarzuela y fuera la impostora infiel,debe pasar zarzuela impostora infiel,[0. 0. 0. ... 0. 0. 0.],-1.0
6511,6511,_z3CBwKdahg,UCx_ZAPijCOGkGrI4if9oaiQ,y lo que robó el viejo ese corrupto? es también culpa de Letizia?,viejo corrupto tambi culpa letizia,[0. 0. 0. ... 0. 0. 0.],-1.0
6512,6512,_z3CBwKdahg,UCiRmaxVa-tUtp7M131z1thA,Que vergüenza que una plebella mande en España y unos delincuentes y que un Rei de España sea expulsado estamos locosssss.,verg enza plebella mand espa delincuent espa expulsado locosssss,[0. 0. 0. ... 0. 0. 0.],0.0
6513,6513,_z3CBwKdahg,UC3AHYoiBWMY_7fbi_p4ka4g,"Lastimosamente la que manda en Zarzuela es la Reina Consorte y el Rey no dice nada como una vez estaban viajando en un avion y se quejo con la azafata por el aire acondicionado estaba muy alto y la azafata le dice al Principe cuando eso que era imposible bajarlo mas ,el Principe le respondio; Lo que ella te diga haz lo que te diga .Muy parecido al Principe Harry cuando aun estaba en el palacio que sus asistentes se quejaban de Meghan y el Principe los decia : Lo que Meghan quiere lo obtiene!!",lastimosament manda zarzuela reina consort dice viajando avion quejo azafata air acondicionado alto azafata dice princip impos bajarlo princip respondio diga diga parecido princip harri palacio asistent quejaban meghan princip decia meghan quier obtien,[0. 0. 0. ... 0. 0. 0.],0.0
6514,6514,_z3CBwKdahg,UCfOBRZUmCAWNsWwh-ANIEKQ,"Llo si estoy en el sitio de Don ,Juan Carlos no me salgo de mi tierra donde fuy Rey  ni de broma la Leti es la que abia que hechar de España que es la que esta rrebolucionando todo esa si que es el peligro y sino tiempo al tiempo y no lejano",sitio juan carlo salgo tierra broma leti abia hechar espa rrebolucionando peligro sino tiempo tiempo lejano,[0. 0. 0. ... 0. 0. 0.],0.0
6515,6515,_z3CBwKdahg,UCfOBRZUmCAWNsWwh-ANIEKQ,"Llo si estoy en el sitio de Don ,Juan Carlos no me salgo de mi tierra donde fuy Rey  ni de broma la Leti es la que abia que hechar de España que es la que esta rrebolucionando todo esa si que es el peligro y sino tiempo al tiempo y no lejano",sitio juan carlo salgo tierra broma leti abia hechar espa rrebolucionando peligro sino tiempo tiempo lejano,[0. 0. 0. ... 0. 0. 0.],0.0
6516,6516,_z3CBwKdahg,UC70HEnXaIJbuKQPpD8xbUGg,"Como es posible que una ""inquilina precaria"" eche de su propia casa al dueño... es un total falta de respeto a una persona mayor y peor aún al que le heredó la corona😊",posibl inquilina precaria ech propia casa total falta respeto persona mayor peor here corona,[0. 0. 0. ... 0. 0. 0.],-1.0
6517,6517,_z3CBwKdahg,UCb08mB6Gi61tx5BVUdXcN-g,"Todo esto estará muy bien documentado verdad????? O solo son rumores de pasillo???? Despues de desaparecer alguna basura de televisión otros están intentando ocupar el espacio. Espero, por la salud mental de los españoles, que si no pueden probar lo que difunden les cierren los canales.",bien documentado verdad solo rumor pasillo despu desaparec alguna basura televisi intentando ocupar espacio espero salud mental espa ole pueden probar difunden cierren canal,[0. 0. 0. ... 0. 0. 0.],-1.0
6518,6518,_z3CBwKdahg,UCfOBRZUmCAWNsWwh-ANIEKQ,Pero bueno la Leti hace lo que quiere y lo que les da la gana en Zarzuela y luego el calzonazos que hace  esto es de berguenza pero berguenza,bueno leti hace quier gana zarzuela luego calzonazo hace berguenza berguenza,[0. 0. 0. ... 0. 0. 0.],-1.0
6519,6519,_z3CBwKdahg,UCLFC99Xx9ZQjo_YM0PPwf3g,Quieren ver al abuelito ex rey fuera de europa ¿ estamos en la edad media?😮,quieren abuelito europa edad media,[0. 0. 0. ... 0. 0. 0.],0.0
6520,6520,_z3CBwKdahg,UCpCzG3Fbn2yKykVb1pv-V0w,"Has encontrado,tú filón contando un montón de mentiras",encontrado contando mont mentira,[0. 0. 0. ... 0. 0. 0.],0.0
6521,6521,_z3CBwKdahg,UCQPRwo2YtWND5kAYKXvXNNg,Si felipeVI le prohíbe a su padre ha que pase las Navidades en la Zarzuela ya es para renunciar a Felipe y ala cazurra España que querrá menos que se piensa la sardina esa y el pedorro de felipe por hace todo cuanto le dice la 🐀. Se está quitando el lo poco que le queda de hombre no HAY DERECHO YA HA PODIDO COMPROBAR QUÉ ES SU FAMILIA LA QUE PONE A ZARZUELA EN RIDÍCULO las verdulera que eso es lo que son que asco 🤮 🤮 🤮 🤮 🤮 🤮 🤮,felipevi proh padr pase navidad zarzuela renunciar felip cazurra espa querr meno piensa sardina pedorro felip hace cuanto dice quitando queda hombr derecho podido comprobar familia pone zarzuela culo verdulera asco,[0. 0. 0. ... 0. 0. 0.],-1.0
6522,6522,_z3CBwKdahg,UCi5bNvDfyKHehK9fyLL9g7Q,"La Consorte  mala persona, bibora venenosa, fuera de la zarzuela.",consort mala persona bibora venenosa zarzuela,[0. 0. 0. ... 0. 0. 0.],-1.0
6523,6523,_z3CBwKdahg,UCGa68e-ZGFspTd3zB3QPt9A,"Como siempre censurando las puercadas de Leticia, si ella saca de zarzuela a los q siguen siendo amistad de Juan Carlos q es más digno q ellos pues q se largue ella q  tiene más pajas en el ojo q  los q ella señala",siempr censurando puercada leticia saca zarzuela siguen siendo amistad juan carlo digno pue largu paja,[0. 0. 0. ... 0. 0. 0.],-1.0
